ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
208609_s_at	3.85e-12	1.96e-13	-8.4184609	20.077253	-1.41157125	TNXB///TNXA	tenascin XB///tenascin XA (pseudogene)
203642_s_at	3.87e-12	1.97e-13	-8.4172961	20.071386	-0.90683578	COBLL1	cordon-bleu WH2 repeat protein like 1
210095_s_at	3.92e-12	1.99e-13	8.4146682	20.05815	1.72255443	IGFBP3	insulin like growth factor binding protein 3
213330_s_at	4.01e-12	2.04e-13	8.4101944	20.035618	0.668053	STIP1	stress induced phosphoprotein 1
200028_s_at	4.03e-12	2.05e-13	8.408856	20.028877	0.6831685	STARD7	StAR related lipid transfer domain containing 7
201077_s_at	4.09e-12	2.09e-13	8.4059364	20.014174	0.54175619	SNU13///ANXA2	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)///annexin A2
217325_at	4.17e-12	2.13e-13	-8.4018622	19.993659	-0.30616497	KRT3	keratin 3
202779_s_at	4.21e-12	2.15e-13	8.3996978	19.982761	0.97852186	UBE2S	ubiquitin conjugating enzyme E2 S
209244_s_at	4.21e-12	2.15e-13	-8.3995787	19.982162	-0.40789677	KIF1C	kinesin family member 1C
205363_at	4.26e-12	2.18e-13	-8.3972441	19.970407	-0.94431173	BBOX1	gamma-butyrobetaine hydroxylase 1
207719_x_at	4.26e-12	2.18e-13	8.3972015	19.970193	0.78268098	CEP170P1///CEP170	centrosomal protein 170 pseudogene 1///centrosomal protein 170
200058_s_at	4.28e-12	2.20e-13	8.3957729	19.963	0.68862623	LOC101929240///SNRNP200	U5 small nuclear ribonucleoprotein 200 kDa helicase pseudogene///small nuclear ribonucleoprotein U5 subunit 200
211137_s_at	4.41e-12	2.27e-13	8.3897362	19.93261	0.80844804	ATP2C1	ATPase secretory pathway Ca2+ transporting 1
205260_s_at	4.42e-12	2.27e-13	8.3894441	19.93114	0.68907563	ACYP1	acylphosphatase 1
218397_at	4.42e-12	2.27e-13	8.3890797	19.929305	0.72648115	FANCL	Fanconi anemia complementation group L
212118_at	4.42e-12	2.28e-13	8.3888171	19.927983	0.38646636	TRIM27	tripartite motif containing 27
222234_s_at	4.53e-12	2.33e-13	-8.3841354	19.904418	-0.38396379	DBNDD1	dysbindin domain containing 1
203396_at	4.53e-12	2.33e-13	8.383969	19.903581	0.62665051	PSMA4	proteasome subunit alpha 4
202145_at	4.56e-12	2.35e-13	8.3824437	19.895904	0.82197413	LY6E	lymphocyte antigen 6 complex, locus E
203696_s_at	4.56e-12	2.36e-13	8.3820088	19.893715	0.38202918	RFC2	replication factor C subunit 2
216863_s_at	4.66e-12	2.41e-13	8.3777239	19.87215	0.4626646	MORC2	MORC family CW-type zinc finger 2
202188_at	4.68e-12	2.42e-13	8.376761	19.867305	0.42114305	NUP93	nucleoporin 93
211677_x_at	4.72e-12	2.44e-13	-8.3748748	19.857813	-0.31536521	CADM3	cell adhesion molecule 3
214835_s_at	4.77e-12	2.47e-13	-8.3726531	19.846633	-0.58337713	SUCLG2	succinate-CoA ligase GDP-forming beta subunit
206613_s_at	4.87e-12	2.53e-13	8.3683231	19.824846	0.44775477	TAF1A	TATA-box binding protein associated factor, RNA polymerase I subunit A
211067_s_at	4.97e-12	2.58e-13	-8.3642903	19.804557	-0.54211812	GAS7	growth arrest specific 7
201323_at	5.01e-12	2.60e-13	8.362519	19.795646	0.62166188	MIR6733///EBNA1BP2	microRNA 6733///EBNA1 binding protein 2
219208_at	5.18e-12	2.70e-13	8.355703	19.76136	0.15862685	FBXO11	F-box protein 11
209773_s_at	5.21e-12	2.71e-13	8.3544794	19.755205	1.21212483	RRM2	ribonucleotide reductase regulatory subunit M2
202727_s_at	5.26e-12	2.74e-13	8.3524574	19.745035	0.82343976	IFNGR1	interferon gamma receptor 1
209513_s_at	5.39e-12	2.81e-13	-8.3474769	19.719988	-0.48439429	HSDL2	hydroxysteroid dehydrogenase like 2
216258_s_at	5.41e-12	2.82e-13	-8.3467226	19.716195	-1.68409196	SERPINB13	serpin family B member 13
201704_at	5.44e-12	2.84e-13	8.3456145	19.710622	0.54930122	ENTPD6	ectonucleoside triphosphate diphosphohydrolase 6 (putative)
201413_at	5.46e-12	2.85e-13	-8.3445586	19.705312	-0.64282899	HSD17B4	hydroxysteroid 17-beta dehydrogenase 4
219350_s_at	5.47e-12	2.86e-13	8.3441365	19.70319	0.33237613	DIABLO	diablo IAP-binding mitochondrial protein
209369_at	5.47e-12	2.87e-13	-8.3437832	19.701414	-1.08851921	ANXA3	annexin A3
217957_at	5.52e-12	2.89e-13	8.342027	19.692583	0.59149917	CFAP20	cilia and flagella associated protein 20
201177_s_at	5.62e-12	2.95e-13	8.3381361	19.673019	0.66439885	UBA2	ubiquitin like modifier activating enzyme 2
209775_x_at	5.81e-12	3.05e-13	-8.3316935	19.64063	-0.21752934	SLC19A1	solute carrier family 19 member 1
202351_at	5.86e-12	3.08e-13	8.3297809	19.631016	0.94618396	ITGAV	integrin subunit alpha V
204017_at	5.90e-12	3.10e-13	8.3281994	19.623066	0.69954388	KDELR3	KDEL endoplasmic reticulum protein retention receptor 3
222222_s_at	5.91e-12	3.11e-13	8.3276126	19.620116	0.48476071	HOMER3	homer scaffolding protein 3
201832_s_at	5.92e-12	3.12e-13	-8.327127	19.617675	-0.59576923	USO1	USO1 vesicle transport factor
210845_s_at	6.06e-12	3.20e-13	8.3225068	19.594454	0.90056133	PLAUR	plasminogen activator, urokinase receptor
201139_s_at	6.07e-12	3.20e-13	8.3220151	19.591983	0.6440505	SSB	Sjogren syndrome antigen B
205661_s_at	6.16e-12	3.25e-13	8.3190755	19.577209	0.52723856	FLAD1	flavin adenine dinucleotide synthetase 1
220800_s_at	6.17e-12	3.26e-13	-8.3182979	19.573301	-1.35069926	TMOD3	tropomodulin 3
218458_at	6.25e-12	3.31e-13	8.315707	19.560282	0.61707701	GMCL1	germ cell-less, spermatogenesis associated 1
215103_at	6.44e-12	3.41e-13	-8.3096519	19.529857	-1.08387594	CYP2C18	cytochrome P450 family 2 subfamily C member 18
220101_x_at	6.45e-12	3.42e-13	-8.3092319	19.527747	-0.27986918	BORCS6	BLOC-1 related complex subunit 6
204803_s_at	6.52e-12	3.46e-13	-8.3070593	19.516831	-1.04421774	RRAD	RRAD, Ras related glycolysis inhibitor and calcium channel regulator
202859_x_at	6.56e-12	3.48e-13	8.3055949	19.509474	1.77139147	CXCL8	C-X-C motif chemokine ligand 8
202894_at	6.59e-12	3.50e-13	8.3046132	19.504543	0.66514062	EPHB4	EPH receptor B4
218044_x_at	6.59e-12	3.50e-13	-8.3045044	19.503996	-0.30736911	PTMS	parathymosin
204879_at	6.74e-12	3.59e-13	8.2999364	19.481049	0.50667823	PDPN	podoplanin
213423_x_at	6.79e-12	3.62e-13	8.2982871	19.472765	1.26765371	TUSC3	tumor suppressor candidate 3
204219_s_at	6.86e-12	3.66e-13	8.2959702	19.461128	0.44331929	PSMC1	proteasome 26S subunit, ATPase 1
213535_s_at	6.87e-12	3.67e-13	8.2955748	19.459142	0.47056684	UBE2I	ubiquitin conjugating enzyme E2 I
213935_at	6.87e-12	3.67e-13	-8.2954733	19.458632	-0.24377767	ABHD5	abhydrolase domain containing 5
210791_s_at	6.88e-12	3.67e-13	-8.2951062	19.456788	-0.80486448	ARHGAP32	Rho GTPase activating protein 32
217875_s_at	6.88e-12	3.68e-13	8.29479	19.4552	1.17525347	PMEPA1	prostate transmembrane protein, androgen induced 1
215322_at	6.88e-12	3.68e-13	-8.2947264	19.454881	-0.62208565	LONRF1	LON peptidase N-terminal domain and ring finger 1
211270_x_at	6.90e-12	3.70e-13	8.2937852	19.450154	0.41032217	PTBP1	polypyrimidine tract binding protein 1
217551_at	6.90e-12	3.70e-13	-8.2936927	19.449689	-1.10817353	OR7E14P	olfactory receptor family 7 subfamily E member 14 pseudogene
205145_s_at	6.92e-12	3.71e-13	-8.2930459	19.446441	-0.38528954	MYL5	myosin light chain 5
207911_s_at	7.11e-12	3.82e-13	-8.2875924	19.419054	-0.49086268	TGM5	transglutaminase 5
218968_s_at	7.14e-12	3.84e-13	8.2864211	19.413172	0.35575593	ZFP64	ZFP64 zinc finger protein
220276_at	7.15e-12	3.85e-13	-8.2859906	19.41101	-0.5342742	RERGL	RERG like
221970_s_at	7.33e-12	3.95e-13	8.2809777	19.38584	0.60015657	NOL11	nucleolar protein 11
201751_at	7.33e-12	3.95e-13	8.280849	19.385194	0.44516226	JOSD1	Josephin domain containing 1
221619_s_at	7.40e-12	3.99e-13	8.2787551	19.374681	0.33774568	MTCH1	mitochondrial carrier 1
212026_s_at	7.40e-12	3.99e-13	-8.2787377	19.374594	-0.38501655	EXOC7	exocyst complex component 7
202575_at	7.50e-12	4.05e-13	-8.2760529	19.361115	-1.85368116	CRABP2	cellular retinoic acid binding protein 2
218834_s_at	7.53e-12	4.07e-13	8.2749753	19.355706	0.61541139	TMEM132A	transmembrane protein 132A
213794_s_at	7.60e-12	4.11e-13	8.273122	19.346403	0.51472155	NGDN	neuroguidin
213279_at	7.63e-12	4.13e-13	-8.2721234	19.34139	-1.0847982	DHRS1	dehydrogenase/reductase 1
207112_s_at	7.86e-12	4.26e-13	-8.2660627	19.31097	-0.28203607	GAB1	GRB2 associated binding protein 1
217539_at	7.90e-12	4.28e-13	-8.2650555	19.305915	-0.34637522	C18orf25	chromosome 18 open reading frame 25
202733_at	8.03e-12	4.36e-13	8.2615527	19.288336	0.89107593	LOC101927705///P4HA2	uncharacterized LOC101927705///prolyl 4-hydroxylase subunit alpha 2
219539_at	8.12e-12	4.41e-13	8.2592319	19.27669	0.44798585	GEMIN6	gem nuclear organelle associated protein 6
217822_at	8.15e-12	4.43e-13	8.2584192	19.272612	0.62260165	WBP11	WW domain binding protein 11
212168_at	8.16e-12	4.44e-13	8.2579589	19.270302	0.64655167	RBM12	RNA binding motif protein 12
206858_s_at	8.25e-12	4.50e-13	8.2555444	19.258187	0.80922686	HOXC6	homeobox C6
201250_s_at	8.31e-12	4.53e-13	8.2540057	19.250467	1.08611335	SLC2A1	solute carrier family 2 member 1
202673_at	8.31e-12	4.53e-13	8.2539971	19.250423	0.54603036	DPM1	dolichyl-phosphate mannosyltransferase subunit 1, catalytic
203283_s_at	8.40e-12	4.59e-13	8.2515039	19.237915	0.23026345	HS2ST1	heparan sulfate 2-O-sulfotransferase 1
217733_s_at	8.50e-12	4.65e-13	8.2490217	19.225462	0.55980813	TMSB10	thymosin beta 10
214238_at	8.58e-12	4.69e-13	-8.2472038	19.216342	-0.34122232	GDF7	growth differentiation factor 7
221952_x_at	8.58e-12	4.70e-13	8.2470004	19.215322	0.43912947	TRMT5	tRNA methyltransferase 5
201487_at	8.79e-12	4.82e-13	8.2420825	19.190653	1.20950365	CTSC	cathepsin C
202892_at	8.92e-12	4.89e-13	8.2390279	19.175332	0.52406416	CDC23	cell division cycle 23
215438_x_at	9.47e-12	5.20e-13	8.2270582	19.115309	0.53336873	GSPT1	G1 to S phase transition 1
214948_s_at	9.50e-12	5.22e-13	8.2263465	19.11174	0.76439956	TMF1	TATA element modulatory factor 1
218497_s_at	9.62e-12	5.29e-13	8.2236547	19.098244	0.45273884	RNASEH1	ribonuclease H1
217884_at	9.84e-12	5.41e-13	8.2191648	19.075736	0.51138075	NAT10	N-acetyltransferase 10
210598_at	9.87e-12	5.44e-13	-8.218349	19.071646	-0.50251589		
211001_at	9.89e-12	5.45e-13	-8.2177468	19.068628	-0.37055616	TRIM29	tripartite motif containing 29
218193_s_at	9.93e-12	5.47e-13	8.216945	19.064609	0.77847419	GOLT1B	golgi transport 1B
206482_at	9.99e-12	5.51e-13	-8.2154954	19.057343	-1.45427388	PTK6	protein tyrosine kinase 6
207345_at	1.03e-11	5.70e-13	8.20917	19.02564	1.01918081	FST	follistatin
210205_at	1.04e-11	5.73e-13	-8.2081396	19.020476	-0.47862813	B3GALT4	beta-1,3-galactosyltransferase 4
202240_at	1.04e-11	5.76e-13	8.2070954	19.015243	0.43837862	PLK1	polo like kinase 1
218567_x_at	1.05e-11	5.83e-13	8.2044927	19.002201	0.53886152	DPP3	dipeptidyl peptidase 3
211734_s_at	1.07e-11	5.91e-13	-8.2019998	18.98971	-0.59402238	FCER1A	Fc fragment of IgE receptor Ia
205721_at	1.07e-11	5.91e-13	-8.2019538	18.989479	-0.23393458	GFRA2	GDNF family receptor alpha 2
221362_at	1.08e-11	5.99e-13	-8.1993607	18.976486	-0.2091688	HTR5A	5-hydroxytryptamine receptor 5A
203182_s_at	1.08e-11	6.00e-13	8.1988603	18.97398	0.7339403	SRPK2	SRSF protein kinase 2
209863_s_at	1.08e-11	6.01e-13	8.1984735	18.972041	1.42579793	TP63	tumor protein p63
204727_at	1.08e-11	6.03e-13	8.1979887	18.969613	0.18877224	WDHD1	WD repeat and HMG-box DNA binding protein 1
219402_s_at	1.10e-11	6.10e-13	8.1956404	18.957848	0.62301071	DERL1	derlin 1
214700_x_at	1.11e-11	6.19e-13	8.1928007	18.943622	0.52667343	RIF1	replication timing regulatory factor 1
218049_s_at	1.12e-11	6.26e-13	8.1904569	18.931882	0.7588017	MRPL13	mitochondrial ribosomal protein L13
215077_at	1.13e-11	6.29e-13	8.189662	18.9279	0.24527393	COL3A1	collagen type III alpha 1 chain
213302_at	1.14e-11	6.38e-13	8.1867947	18.913538	0.47751107	PFAS	phosphoribosylformylglycinamidine synthase
201658_at	1.16e-11	6.47e-13	-8.1840397	18.89974	-0.45295726	ARL1	ADP ribosylation factor like GTPase 1
219109_at	1.17e-11	6.52e-13	-8.1825634	18.892347	-0.81047451	SPAG16	sperm associated antigen 16
212326_at	1.18e-11	6.60e-13	-8.1801858	18.88044	-0.51368974	VPS13D	vacuolar protein sorting 13 homolog D
205891_at	1.18e-11	6.62e-13	8.1794937	18.876974	0.83709404	ADORA2B	adenosine A2b receptor
202850_at	1.19e-11	6.65e-13	-8.1787477	18.873239	-0.71565103	ABCD3	ATP binding cassette subfamily D member 3
214665_s_at	1.20e-11	6.73e-13	-8.1763591	18.861278	-0.60694641	CHP1	calcineurin like EF-hand protein 1
203119_at	1.21e-11	6.79e-13	8.1745976	18.852458	0.49990963	CCDC86	coiled-coil domain containing 86
220789_s_at	1.21e-11	6.83e-13	8.1735341	18.847133	0.41824922	SNORA5B///TBRG4	small nucleolar RNA, H/ACA box 5B///transforming growth factor beta regulator 4
209054_s_at	1.23e-11	6.90e-13	8.1714439	18.836668	0.36924087	WHSC1	Wolf-Hirschhorn syndrome candidate 1
211746_x_at	1.23e-11	6.91e-13	8.1711643	18.835268	0.48399574	PSMA1	proteasome subunit alpha 1
201518_at	1.26e-11	7.11e-13	8.1656466	18.807646	0.72578898	CBX1	chromobox 1
200014_s_at	1.26e-11	7.11e-13	8.1655672	18.807249	0.43383439	HNRNPC	heterogeneous nuclear ribonucleoprotein C (C1/C2)
202348_s_at	1.28e-11	7.21e-13	8.1629027	18.793911	0.38138739	TOR1A	torsin family 1 member A
221482_s_at	1.28e-11	7.21e-13	8.1627542	18.793168	0.70770698	ARPP19	cAMP regulated phosphoprotein 19
218610_s_at	1.28e-11	7.24e-13	-8.1619894	18.78934	-0.23591576	CPPED1	calcineurin like phosphoesterase domain containing 1
210206_s_at	1.29e-11	7.32e-13	8.159801	18.778386	0.68973062	DDX11	DEAD/H-box helicase 11
218839_at	1.30e-11	7.34e-13	8.1592227	18.775492	1.13757922	HEY1	hes related family bHLH transcription factor with YRPW motif 1
204686_at	1.31e-11	7.44e-13	8.1565477	18.762105	1.09058656	IRS1	insulin receptor substrate 1
222231_s_at	1.31e-11	7.45e-13	8.1564994	18.761863	0.60419166	LRRC59	leucine rich repeat containing 59
211072_x_at	1.32e-11	7.50e-13	8.1550901	18.75481	0.48276525	TUBA1B	tubulin alpha 1b
219061_s_at	1.32e-11	7.53e-13	8.1544153	18.751433	0.68439303	LAGE3	L antigen family member 3
204108_at	1.34e-11	7.61e-13	8.1521942	18.740319	0.42082101	NFYA	nuclear transcription factor Y subunit alpha
219153_s_at	1.35e-11	7.66e-13	-8.150934	18.734013	-0.48020571	THSD4	thrombospondin type 1 domain containing 4
210479_s_at	1.36e-11	7.77e-13	-8.1481245	18.719955	-1.07586656	RORA	RAR related orphan receptor A
217892_s_at	1.39e-11	7.92e-13	8.1444262	18.701452	0.61513426	LIMA1	LIM domain and actin binding 1
213925_at	1.39e-11	7.96e-13	-8.1435065	18.696851	-0.39097509	STUM	stum, mechanosensory transduction mediator homolog
213226_at	1.41e-11	8.02e-13	8.1418777	18.688703	0.69719375	CCNA2	cyclin A2
65630_at	1.41e-11	8.04e-13	-8.1414062	18.686344	-0.46703996	TMEM80	transmembrane protein 80
219410_at	1.41e-11	8.08e-13	8.1404035	18.681328	1.50782504	TMEM45A	transmembrane protein 45A
207602_at	1.42e-11	8.13e-13	-8.1393047	18.675832	-1.90825455	TMPRSS11D	transmembrane protease, serine 11D
200790_at	1.42e-11	8.15e-13	8.1387531	18.673073	1.65922758	ODC1	ornithine decarboxylase 1
205763_s_at	1.42e-11	8.17e-13	8.1383569	18.671091	0.60754238	DDX18	DEAD-box helicase 18
214147_at	1.42e-11	8.17e-13	-8.1382653	18.670633	-0.32026873	MROH7	maestro heat like repeat family member 7
202904_s_at	1.44e-11	8.28e-13	8.1357202	18.657903	0.4218448	LSM5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated
212741_at	1.45e-11	8.35e-13	-8.1338994	18.648796	-0.93796924	MAOA	monoamine oxidase A
204875_s_at	1.46e-11	8.41e-13	-8.1325437	18.642015	-1.43911479	GMDS	GDP-mannose 4,6-dehydratase
219554_at	1.47e-11	8.45e-13	-8.1317101	18.637846	-2.62846199	RHCG	Rh family C glycoprotein
208751_at	1.48e-11	8.52e-13	-8.1300285	18.629437	-0.68335915	NAPA	NSF attachment protein alpha
202418_at	1.49e-11	8.60e-13	8.128172	18.620153	0.533371	YIF1A	Yip1 interacting factor homolog A, membrane trafficking protein
200864_s_at	1.49e-11	8.61e-13	-8.1279276	18.618931	-1.11102935	RAB11A	RAB11A, member RAS oncogene family
213294_at	1.50e-11	8.64e-13	8.1273592	18.616088	0.84232551	EIF2AK2	eukaryotic translation initiation factor 2 alpha kinase 2
210541_s_at	1.50e-11	8.66e-13	8.1268065	18.613324	0.53814218	TRIM27	tripartite motif containing 27
200863_s_at	1.50e-11	8.69e-13	-8.1262178	18.610381	-0.93042794	RAB11A	RAB11A, member RAS oncogene family
211756_at	1.51e-11	8.73e-13	8.1253292	18.605938	2.21322379	PTHLH	parathyroid hormone like hormone
203641_s_at	1.51e-11	8.74e-13	-8.124951	18.604046	-0.76493955	COBLL1	cordon-bleu WH2 repeat protein like 1
201482_at	1.51e-11	8.77e-13	-8.1242944	18.600763	-0.65698857	QSOX1	quiescin sulfhydryl oxidase 1
209373_at	1.52e-11	8.81e-13	-8.1233618	18.5961	-1.75765219	MALL	mal, T-cell differentiation protein like
206023_at	1.55e-11	9.00e-13	-8.1192116	18.57535	-1.83318376	NMU	neuromedin U
210868_s_at	1.56e-11	9.04e-13	-8.1182623	18.570605	-0.48803505	ELOVL6	ELOVL fatty acid elongase 6
210106_at	1.57e-11	9.11e-13	-8.1169036	18.563812	-0.34682364	BLOC1S1-RDH5///RDH5	BLOC1S1-RDH5 readthrough///retinol dehydrogenase 5
211215_x_at	1.58e-11	9.19e-13	-8.1151575	18.555083	-0.5712313	DIO2	deiodinase, iodothyronine, type II
212282_at	1.58e-11	9.21e-13	8.1146679	18.552636	0.92401445	TMEM97	transmembrane protein 97
218432_at	1.59e-11	9.25e-13	-8.1138029	18.548312	-0.84586998	FBXO3	F-box protein 3
205046_at	1.59e-11	9.27e-13	8.1134132	18.546364	0.52630248	CENPE	centromere protein E
221861_at	1.60e-11	9.33e-13	-8.1121038	18.539819	-0.38081891	ARRB1	arrestin beta 1
206762_at	1.62e-11	9.46e-13	-8.1094543	18.526576	-0.39532691	KCNA5	potassium voltage-gated channel subfamily A member 5
217895_at	1.64e-11	9.56e-13	8.1072657	18.515638	0.4488921	PTCD3	pentatricopeptide repeat domain 3
37117_at	1.64e-11	9.61e-13	8.1062828	18.510726	0.97400917	PRR5-ARHGAP8///ARHGAP8	PRR5-ARHGAP8 readthrough///Rho GTPase activating protein 8
209103_s_at	1.68e-11	9.85e-13	8.1014034	18.486342	0.56801751	UFD1L	ubiquitin fusion degradation 1 like (yeast)
203757_s_at	1.73e-11	1.01e-12	-8.0958913	18.458801	-2.29089314	CEACAM6	carcinoembryonic antigen related cell adhesion molecule 6
218523_at	1.77e-11	1.03e-12	-8.0917691	18.438207	-0.37992361	LHPP	phospholysine phosphohistidine inorganic pyrophosphate phosphatase
219819_s_at	1.77e-11	1.04e-12	8.0916208	18.437466	0.68493578	MRPS28	mitochondrial ribosomal protein S28
222171_s_at	1.80e-11	1.06e-12	-8.0874487	18.416625	-0.25080264	PKNOX2	PBX/knotted 1 homeobox 2
207127_s_at	1.83e-11	1.08e-12	8.0837874	18.398338	0.50481184	HNRNPH3	heterogeneous nuclear ribonucleoprotein H3
209975_at	1.84e-11	1.08e-12	-8.083053	18.39467	-1.06529451	CYP2E1	cytochrome P450 family 2 subfamily E member 1
207253_s_at	1.84e-11	1.09e-12	8.0823728	18.391273	0.38083235	UBN1	ubinuclein 1
209567_at	1.84e-11	1.09e-12	8.082346	18.391139	0.53076459	RRS1	ribosome biogenesis regulator homolog
218185_s_at	1.87e-11	1.10e-12	8.0798702	18.378775	0.74544655	ARMC1	armadillo repeat containing 1
202212_at	1.87e-11	1.10e-12	8.0795098	18.376975	0.40037628	PES1	pescadillo ribosomal biogenesis factor 1
205361_s_at	1.87e-11	1.11e-12	8.0786845	18.372854	0.78494782	PFDN4	prefoldin subunit 4
211980_at	1.89e-11	1.12e-12	8.0763736	18.361314	1.11635131	COL4A1	collagen type IV alpha 1 chain
201090_x_at	1.89e-11	1.12e-12	8.0762788	18.360841	0.48451716	TUBA1B	tubulin alpha 1b
209295_at	1.91e-11	1.13e-12	8.07425	18.350711	0.82049481	TNFRSF10B	TNF receptor superfamily member 10b
212656_at	1.93e-11	1.14e-12	8.0723065	18.341007	0.3997264	TSFM	Ts translation elongation factor, mitochondrial
202364_at	1.95e-11	1.15e-12	-8.0701507	18.330244	-0.61006558	MXI1	MAX interactor 1, dimerization protein
206953_s_at	1.98e-11	1.18e-12	-8.0666841	18.312937	-1.04966792	ADGRL2	adhesion G protein-coupled receptor L2
218286_s_at	1.99e-11	1.18e-12	8.065794	18.308494	0.68064604	RNF7	ring finger protein 7
214235_at	2.00e-11	1.19e-12	-8.0647766	18.303415	-1.18958441	CYP3A5	cytochrome P450 family 3 subfamily A member 5
218027_at	2.00e-11	1.19e-12	8.064555	18.302309	0.66406556	MRPL15	mitochondrial ribosomal protein L15
219526_at	2.00e-11	1.19e-12	8.0644706	18.301888	0.45186691	C14orf169	chromosome 14 open reading frame 169
207847_s_at	2.00e-11	1.19e-12	-8.0641129	18.300102	-1.21856753	MUC1	mucin 1, cell surface associated
201666_at	2.02e-11	1.20e-12	8.0624404	18.291754	1.16890998	TIMP1	TIMP metallopeptidase inhibitor 1
201608_s_at	2.13e-11	1.27e-12	8.0511399	18.235358	0.41201729	PWP1	PWP1 homolog, endonuclein
201456_s_at	2.16e-11	1.29e-12	8.0489926	18.224644	0.5969364	BUB3	BUB3, mitotic checkpoint protein
207761_s_at	2.19e-11	1.31e-12	-8.0459028	18.209228	-1.24927324	METTL7A	methyltransferase like 7A
205384_at	2.20e-11	1.31e-12	-8.0450785	18.205116	-0.86997497	FXYD1	FXYD domain containing ion transport regulator 1
202189_x_at	2.20e-11	1.31e-12	8.0447582	18.203518	0.43686094	MIR4745///PTBP1	microRNA 4745///polypyrimidine tract binding protein 1
212012_at	2.22e-11	1.33e-12	8.0421833	18.190673	1.20106173	PXDN	peroxidasin
212717_at	2.24e-11	1.34e-12	-8.0406515	18.183032	-0.77932563	PLEKHM1	pleckstrin homology and RUN domain containing M1
209610_s_at	2.24e-11	1.34e-12	8.0401413	18.180486	1.15024245	SLC1A4	solute carrier family 1 member 4
213009_s_at	2.25e-11	1.35e-12	8.0392353	18.175967	0.51927067	TRIM37	tripartite motif containing 37
202330_s_at	2.25e-11	1.35e-12	8.0391636	18.17561	0.68383601	UNG	uracil DNA glycosylase
212372_at	2.27e-11	1.36e-12	8.0375539	18.167581	0.94133395	MYH10	myosin, heavy chain 10, non-muscle
204716_at	2.27e-11	1.37e-12	-8.0371745	18.165688	-0.74915838	CCDC6	coiled-coil domain containing 6
202478_at	2.28e-11	1.37e-12	8.0360055	18.159858	0.94340334	TRIB2	tribbles pseudokinase 2
211537_x_at	2.30e-11	1.38e-12	8.0346545	18.15312	0.42237318	MAP3K7	mitogen-activated protein kinase kinase kinase 7
